text_id	text_group	text_source	annotation_result_group	annotation_id	annotation_type	annotation_to_name	annotation_from_name	annotation_start	annotation_end	annotation_text	annotation_label
6c2008d8fc8a43c5a09715eb96831b6f	_	criminal_madras_high_court judgement https://indiankanoon.org/doc/73219244	0	H9W0VX9A	labels	text	label	201	219	O.P.No.805 of 1998	CASE_NUMBER
d2819121dfe540928eab18ac13ca8d79	_	constitution_supremecourts judgement https://indiankanoon.org/doc/1962951/	0	ANOT6HJJ	labels	text	label	0	32	Civil Appeals 739 to 742 of 1982	CASE_NUMBER
652f51b064284c0d946f8910b703b6d2	_	motorvehicles_calcutta_high_court judgement https://indiankanoon.org/doc/64252	0	STFOTM7M	labels	text	label	136	145	Liverpool	GPE
652f51b064284c0d946f8910b703b6d2	_	motorvehicles_calcutta_high_court judgement https://indiankanoon.org/doc/64252	0	K7N41V10	labels	text	label	157	170	Croom-Johnson	JUDGE
02d162c5b9a84a70a40edf47bc960259	_	criminal_districtcourts judgement https://indiankanoon.org/doc/14729889/	0	5E76CCQA	labels	text	label	58	63	Ajeet	PETITIONER
02d162c5b9a84a70a40edf47bc960259	_	criminal_districtcourts judgement https://indiankanoon.org/doc/14729889/	0	7S5JCGLG	labels	text	label	68	80	Vijay Pratap	OTHER_PERSON
8ea1753d85324ddaab156f68d23c4b3e	_	tax_karnataka_high_court judgement https://indiankanoon.org/doc/726642	0	OR44OGFH	labels	text	label	109	131	W.P. No. 28799 of 1999	CASE_NUMBER
9b79650d3ea44933ba234bb65187139c	_	civil_districtcourts judgement https://indiankanoon.org/doc/21263054/	0	XJUERG55	labels	text	label	96	101	Kunti	WITNESS
9b79650d3ea44933ba234bb65187139c	_	civil_districtcourts judgement https://indiankanoon.org/doc/21263054/	0	EI2LYVF4	labels	text	label	166	176	14.07.2015	DATE
e68c611c90454f3eb423efea29543f6d	_	tax_allahabad_high_court judgement https://indiankanoon.org/doc/1345003	0	JWXFIHR8	labels	text	label	23	42	Calcu'ta High Court	COURT
e68c611c90454f3eb423efea29543f6d	_	tax_allahabad_high_court judgement https://indiankanoon.org/doc/1345003	0	SL0ZN8D3	labels	text	label	92	106	Section 34(1A)	PROVISION
e68c611c90454f3eb423efea29543f6d	_	tax_allahabad_high_court judgement https://indiankanoon.org/doc/1345003	0	CWWZCGTI	labels	text	label	110	165	Lakri Prasad Shah v. Income-tax Officer, Central Circle	PRECEDENT
e68c611c90454f3eb423efea29543f6d	_	tax_allahabad_high_court judgement https://indiankanoon.org/doc/1345003	0	8DBR80RT	labels	text	label	169	190	matter No. 14 of 1955	CASE_NUMBER
e68c611c90454f3eb423efea29543f6d	_	tax_allahabad_high_court judgement https://indiankanoon.org/doc/1345003	0	ZUYG3GEB	labels	text	label	233	242	12-8-1955	DATE
fdee931696424e44a20ac3014de524a6	_	civil_supremecourts judgement https://indiankanoon.org/doc/107483/	0	NE6DN70N	labels	text	label	44	51	England	GPE
4246b05478e14041b8a72cbb5640b387	_	constitution_kerala_high_court judgement https://indiankanoon.org/doc/553243	0	PPBR4JXG	labels	text	label	20	47	Thirunavaya Grama Panchayat	RESPONDENT
4246b05478e14041b8a72cbb5640b387	_	constitution_kerala_high_court judgement https://indiankanoon.org/doc/553243	0	L5DR6NZC	labels	text	label	182	203	Tirur Block Panchayat	ORG
4246b05478e14041b8a72cbb5640b387	_	constitution_kerala_high_court judgement https://indiankanoon.org/doc/553243	0	ZM0ZAVZV	labels	text	label	219	246	Kuttippuram Block Panchayat	ORG
98e7ae33eedc47e38f9a204e863b3191	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/15768	0	FSSG7GX0	labels	text	label	33	43	Apex Court	COURT
98e7ae33eedc47e38f9a204e863b3191	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/15768	0	GCGOG7GP	labels	text	label	47	109	Union of India v. Paul Manickam and another (AIR 2003 SC 4622)	PRECEDENT
93bef200d5bb41b6a82e90b95cc4f77d	_	constitution_supremecourts judgement https://indiankanoon.org/doc/1787029/	0	M4FMKLX9	labels	text	label	16	27	W.N. Chadha	PETITIONER
93bef200d5bb41b6a82e90b95cc4f77d	_	constitution_supremecourts judgement https://indiankanoon.org/doc/1787029/	0	3US0GCI6	labels	text	label	215	221	Bofors	ORG
de3dfc9fd20a4ec1807d8068eb8973e6	_	tax_supremecourts judgement https://indiankanoon.org/doc/859161/	0	LR3T21BO	labels	text	label	5	17	Soli Sorabji	OTHER_PERSON
0233450732f04637bbd5924bf33ab6f7	_	financial_districtcourts judgement https://indiankanoon.org/doc/34907046/	0	SF76MRRI	labels	text	label	7	18	Section 138	PROVISION
3d569d00a7cf45b4a99890a958619738	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/40189190	0	7O7ZWODW	labels	text	label	55	66	section 394	PROVISION
3d569d00a7cf45b4a99890a958619738	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/40189190	0	GVRP66T6	labels	text	label	67	70	IPC	STATUTE
edb20d0b91224e1f9bb47bcc25b0b05b	_	criminal_calcutta_high_court judgement https://indiankanoon.org/doc/304148	0	95SPX8I7	labels	text	label	55	74	Government of India	ORG
edb20d0b91224e1f9bb47bcc25b0b05b	_	criminal_calcutta_high_court judgement https://indiankanoon.org/doc/304148	0	LKE7RZA2	labels	text	label	213	221	14.10.93	DATE
edb20d0b91224e1f9bb47bcc25b0b05b	_	criminal_calcutta_high_court judgement https://indiankanoon.org/doc/304148	0	P3CJE24Q	labels	text	label	231	250	Government of India	ORG
62203b4789884eba8a22da555d358272	_	tax_delhi_high_court judgement https://indiankanoon.org/doc/1313213	0	BPUEYQR7	labels	text	label	26	38	Satpal Singh	OTHER_PERSON
62203b4789884eba8a22da555d358272	_	tax_delhi_high_court judgement https://indiankanoon.org/doc/1313213	0	0R68E4H2	labels	text	label	43	58	Tobu Enterprise	ORG
dd862186fb334cfbbc1d15e6abaeb4da	_	industrial&labour_allahabad_high_court judgement https://indiankanoon.org/doc/1393943	0	0CGF6LE2	labels	text	label	52	59	Mathura	GPE
dd862186fb334cfbbc1d15e6abaeb4da	_	industrial&labour_allahabad_high_court judgement https://indiankanoon.org/doc/1393943	0	L2PWX7P6	labels	text	label	90	102	U. S. Narain	JUDGE
152cb9607aaf408ba9d6042b24f50cb7	_	financial_supremecourts judgement https://indiankanoon.org/doc/264004/	0	Q0G3IBB9	labels	text	label	0	19	Sabyasachi Mukharji	JUDGE
152cb9607aaf408ba9d6042b24f50cb7	_	financial_supremecourts judgement https://indiankanoon.org/doc/264004/	0	DZSU560S	labels	text	label	98	122	Morvi Industries Limited	ORG
152cb9607aaf408ba9d6042b24f50cb7	_	financial_supremecourts judgement https://indiankanoon.org/doc/264004/	0	59ELDP3V	labels	text	label	127	149	Birla Gwalior (P) Ltd.	ORG
152cb9607aaf408ba9d6042b24f50cb7	_	financial_supremecourts judgement https://indiankanoon.org/doc/264004/	0	S2KOQYEA	labels	text	label	191	215	Shoorji Vallabhdas & Co.	ORG
4cdf2a61d43e4bcd8640acf379426f9e	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/42135575	0	D2I8YU8J	labels	text	label	115	142	Ramakanti Devnarayan Shukla	PETITIONER
4cdf2a61d43e4bcd8640acf379426f9e	_	criminal_gujarat_high_court judgement https://indiankanoon.org/doc/42135575	0	PE4APS22	labels	text	label	249	258	Ahmedabad	GPE
66c93e8b3d214861b06118fc0328474a	_	tax_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/1233299	0	6RV68IR3	labels	text	label	24	37	Supreme Court	COURT
66c93e8b3d214861b06118fc0328474a	_	tax_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/1233299	0	Y1EMACM4	labels	text	label	41	136	British Indian General Insurance Co. Ltd. v. Maya Banerjee, 1986 Ace CJ 946 : (AIR 1986 SC 2110	PRECEDENT
994cfe7f7c0d4efba65555741e65333d	_	industrial&labour_madras_high_court judgement https://indiankanoon.org/doc/186075	0	5RZN8HBD	labels	text	label	97	110	Supreme Court	COURT
994cfe7f7c0d4efba65555741e65333d	_	industrial&labour_madras_high_court judgement https://indiankanoon.org/doc/186075	0	K153ZDP1	labels	text	label	114	166	Supriyo Basu Vs. W.B.Housing Board, (2005) 6 SCC 289	PRECEDENT
994cfe7f7c0d4efba65555741e65333d	_	industrial&labour_madras_high_court judgement https://indiankanoon.org/doc/186075	0	94ZWVNJY	labels	text	label	173	187	Arijit Pasayat	JUDGE
97dd6b98c50940c1ba8e58b69b60573a	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/1168238	0	KSOZ33XF	labels	text	label	58	68	05.12.1997	DATE
9ea32cbc3e7c4d15b729fe1d60a5aafd	_	land&property_districtcourts judgement https://indiankanoon.org/doc/36112382/	0	TYKDIZAH	labels	text	label	127	140	Sanjeev Kumar	RESPONDENT
89e0f71bfd9b43799f1c8eaee18b0667	_	civil_delhi_high_court judgement https://indiankanoon.org/doc/528295	0	HL4QH493	labels	text	label	68	84	Sant Lal Kaushik	RESPONDENT
297b10e46efb4d98a206b4d83f077418	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/121403955	0	4XCB84OW	labels	text	label	58	63	Sidhu	RESPONDENT
d3252bcc8a4543f98cce979fd517d74e	_	industrial&labour_supremecourts judgement https://indiankanoon.org/doc/679175/	0	458C9STP	labels	text	label	4	12	Setalvad	OTHER_PERSON
d3252bcc8a4543f98cce979fd517d74e	_	industrial&labour_supremecourts judgement https://indiankanoon.org/doc/679175/	0	MY1B63LR	labels	text	label	75	95	Delhi Laws Act, 1912	STATUTE
d3252bcc8a4543f98cce979fd517d74e	_	industrial&labour_supremecourts judgement https://indiankanoon.org/doc/679175/	0	NDAWE9EA	labels	text	label	147	151	Bose	JUDGE
d3252bcc8a4543f98cce979fd517d74e	_	industrial&labour_supremecourts judgement https://indiankanoon.org/doc/679175/	0	FF05FWA7	labels	text	label	158	174	Raj Narain Singh	OTHER_PERSON
adc28dc9cccd471493b1308dcef0fcc2	_	financial_supremecourts judgement https://indiankanoon.org/doc/170133/	0	LYR0DUZ9	labels	text	label	19	76	Income-tax and Business Profits Tax (Amendment) Act, 1948	STATUTE
eaf1f4336f38448098549f649a8175f8	_	industrial&labour_supremecourts judgement https://indiankanoon.org/doc/197643/	0	MDD3TQ60	labels	text	label	35	50	Shiv Nath Singh	WITNESS
eaf1f4336f38448098549f649a8175f8	_	industrial&labour_supremecourts judgement https://indiankanoon.org/doc/197643/	0	JJ0XY2YM	labels	text	label	92	99	Subedar	WITNESS
65a495f116624cb29a0be80bc7f3d787	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/106654140	0	75LLCE85	labels	text	label	151	162	Section 482	PROVISION
65a495f116624cb29a0be80bc7f3d787	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/106654140	0	6NYAXZUT	labels	text	label	170	177	Cr.P.C.	STATUTE
fb0539ef4a084553bc41f1479487ef57	_	financial_districtcourts judgement https://indiankanoon.org/doc/116874714/	0	MFZ1NOFK	labels	text	label	24	29	Meenu	WITNESS
257aed53b0d54b538963e02bae99afff	_	tax_andhra_high_court judgement https://indiankanoon.org/doc/990641	0	MGIM08JC	labels	text	label	4	10	Sarkar	OTHER_PERSON
257aed53b0d54b538963e02bae99afff	_	tax_andhra_high_court judgement https://indiankanoon.org/doc/990641	0	3MBWRH4V	labels	text	label	158	167	16-7-1981	DATE
eea4fabce15a4b279ea16d49e2861b16	_	motorvehicles_supremecourts judgement https://indiankanoon.org/doc/1195357/	0	DFFPDYFY	labels	text	label	63	76	Minerva Mills	ORG
eea4fabce15a4b279ea16d49e2861b16	_	motorvehicles_supremecourts judgement https://indiankanoon.org/doc/1195357/	0	9DAG2ZEL	labels	text	label	223	230	Part IV	PROVISION
eea4fabce15a4b279ea16d49e2861b16	_	motorvehicles_supremecourts judgement https://indiankanoon.org/doc/1195357/	0	Z67K59MC	labels	text	label	238	250	Constitution	STATUTE
eea4fabce15a4b279ea16d49e2861b16	_	motorvehicles_supremecourts judgement https://indiankanoon.org/doc/1195357/	0	XP3JSR3R	labels	text	label	263	276	Minerva Mills	ORG
804e0e4e8c6045b68ebaf44a181d36dd	_	criminal_supremecourts judgement https://indiankanoon.org/doc/235169/	0	PEU55AHS	labels	text	label	0	10	Anil Singh	RESPONDENT
804e0e4e8c6045b68ebaf44a181d36dd	_	criminal_supremecourts judgement https://indiankanoon.org/doc/235169/	0	5SOYP90B	labels	text	label	87	99	Keshav Kumar	OTHER_PERSON
804e0e4e8c6045b68ebaf44a181d36dd	_	criminal_supremecourts judgement https://indiankanoon.org/doc/235169/	0	T6Q6O0FV	labels	text	label	115	164	Court of Session (Non- Metropolitan area), Kanpur	COURT
62abce2c51064a98bb2cad22495e5bc2	_	civil_punjab-haryana_high_court judgement https://indiankanoon.org/doc/148065395	0	C25GZISM	labels	text	label	58	73	GURBACHAN SINGH	OTHER_PERSON
62abce2c51064a98bb2cad22495e5bc2	_	civil_punjab-haryana_high_court judgement https://indiankanoon.org/doc/148065395	0	VGU6U21A	labels	text	label	74	84	2015.03.10	DATE
62abce2c51064a98bb2cad22495e5bc2	_	civil_punjab-haryana_high_court judgement https://indiankanoon.org/doc/148065395	0	8HITI1UM	labels	text	label	150	171	High Court Chandigarh	COURT
d65ec7fd440545d8a08a8428793198db	_	constitution_patna_high_court judgement https://indiankanoon.org/doc/3127	0	ZZUN2CVX	labels	text	label	7	45	Representation of the People Act, 1951	STATUTE
d65ec7fd440545d8a08a8428793198db	_	constitution_patna_high_court judgement https://indiankanoon.org/doc/3127	0	7L8GQTT8	labels	text	label	46	59	Section 62(5)	PROVISION
bb91d1339e714812948ec48a6d69a1ec	_	civil_allahabad_high_court judgement https://indiankanoon.org/doc/979232	0	0QHNW53W	labels	text	label	199	207	Kashipur	GPE
bb91d1339e714812948ec48a6d69a1ec	_	civil_allahabad_high_court judgement https://indiankanoon.org/doc/979232	0	WK5YG33J	labels	text	label	218	226	Nainital	GPE
bb91d1339e714812948ec48a6d69a1ec	_	civil_allahabad_high_court judgement https://indiankanoon.org/doc/979232	0	UYW6S7WX	labels	text	label	241	258	Daljogendra Singh	OTHER_PERSON
bb91d1339e714812948ec48a6d69a1ec	_	civil_allahabad_high_court judgement https://indiankanoon.org/doc/979232	0	SX6QHJ52	labels	text	label	263	275	Kulwant Kaur	OTHER_PERSON
9e9b7aab847a4a2aad80897c96210b26	_	constitution_karnataka_high_court judgement https://indiankanoon.org/doc/117519383	0	F6OQEKYR	labels	text	label	29	44	20th March 2014	DATE
9e9b7aab847a4a2aad80897c96210b26	_	constitution_karnataka_high_court judgement https://indiankanoon.org/doc/117519383	0	PCSHA3MI	labels	text	label	144	267	Hassan Co-operative Milk Producers Societies Union Limited and others vs. State of Karnataka and Others, W.A.No.734/2014 in	PRECEDENT
9e9b7aab847a4a2aad80897c96210b26	_	constitution_karnataka_high_court judgement https://indiankanoon.org/doc/117519383	0	7UZLRLLK	labels	text	label	268	295	Writ Petition No.10005/2014	CASE_NUMBER
158ea5a65b0d4e7fa386caf17017c476	_	civil_supremecourts judgement https://indiankanoon.org/doc/122362/	0	CU6HIE54	labels	text	label	37	56	Gurumukh Das Saluja	OTHER_PERSON
158ea5a65b0d4e7fa386caf17017c476	_	civil_supremecourts judgement https://indiankanoon.org/doc/122362/	0	E96BZAX5	labels	text	label	90	103	Sanjay Chawla	OTHER_PERSON
158ea5a65b0d4e7fa386caf17017c476	_	civil_supremecourts judgement https://indiankanoon.org/doc/122362/	0	7SHX4I3J	labels	text	label	108	118	Ajay Arora	OTHER_PERSON
8cb471133eeb492cb69d7eaec272d228	_	tax_andhra_high_court judgement https://indiankanoon.org/doc/177058	0	QR7JZ1WQ	labels	text	label	20	35	Chinnappa Reddy	JUDGE
696829b5b71643cd80e0903fab7f1901	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/394497	0	J8IPACAH	labels	text	label	0	9	J.B.KOSHY	JUDGE
696829b5b71643cd80e0903fab7f1901	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/394497	0	36PSDSMC	labels	text	label	11	22	A.K.BASHEER	JUDGE
696829b5b71643cd80e0903fab7f1901	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/394497	0	1WCGY3WU	labels	text	label	25	41	K.P.BALACHANDRAN	JUDGE
d9da3a8c66cc48099d8c9584ab9a7e49	_	tax_calcutta_high_court judgement https://indiankanoon.org/doc/48460	0	0OR7EOYD	labels	text	label	0	8	Beaumont	JUDGE
d9da3a8c66cc48099d8c9584ab9a7e49	_	tax_calcutta_high_court judgement https://indiankanoon.org/doc/48460	0	N6T47ODB	labels	text	label	34	114	Chandu Lal Vadilal v. Government of Bombay ILR 1943 Bom 128: (AIR 1943 Bom 138):	PRECEDENT
d9da3a8c66cc48099d8c9584ab9a7e49	_	tax_calcutta_high_court judgement https://indiankanoon.org/doc/48460	0	ETYL1K6Z	labels	text	label	136	146	Section 80	PROVISION
61c5502afb2b425393b3d776e1803394	_	land&property_districtcourts judgement https://indiankanoon.org/doc/144085813/	0	HYW2TSAQ	labels	text	label	367	377	07.05.1993	DATE
be9af70e420344f6866d298971336d86	_	civil_supremecourts judgement https://indiankanoon.org/doc/627937/	0	O1B3PNH0	labels	text	label	0	11	Clause (iv)	PROVISION
be9af70e420344f6866d298971336d86	_	civil_supremecourts judgement https://indiankanoon.org/doc/627937/	0	WL34XR5G	labels	text	label	72	84	clause (iii)	PROVISION
be9af70e420344f6866d298971336d86	_	civil_supremecourts judgement https://indiankanoon.org/doc/627937/	0	1FBGED65	labels	text	label	116	128	clause (iii)	PROVISION
be9af70e420344f6866d298971336d86	_	civil_supremecourts judgement https://indiankanoon.org/doc/627937/	0	14MYPAC3	labels	text	label	231	243	clause (iii)	PROVISION
5ed1fdfb997446649f76f234f88e2f81	_	constitution_allahabad_high_court judgement https://indiankanoon.org/doc/11406	0	92B3GZD0	labels	text	label	21	34	Supreme Court	COURT
5ed1fdfb997446649f76f234f88e2f81	_	constitution_allahabad_high_court judgement https://indiankanoon.org/doc/11406	0	CTYRVSCQ	labels	text	label	61	126	Gulabchand Chhotalal Parikh v. State of Gujarat, AIR 1965 SC 1153	PRECEDENT
5ed1fdfb997446649f76f234f88e2f81	_	constitution_allahabad_high_court judgement https://indiankanoon.org/doc/11406	0	H32PWMYV	labels	text	label	186	197	Article 226	PROVISION
fe32fd6ea32d40d2a534f5284cd7da21	_	constitution_punjab-haryana_high_court judgement https://indiankanoon.org/doc/751811	0	POAF21OY	labels	text	label	19	23	Tuli	JUDGE
f4d56a8d155742568f8c59cf90a3b610	_	motorvehicles_karnataka_high_court judgement https://indiankanoon.org/doc/559311	0	PGUYVF45	labels	text	label	33	39	Shetty	OTHER_PERSON
f4d56a8d155742568f8c59cf90a3b610	_	motorvehicles_karnataka_high_court judgement https://indiankanoon.org/doc/559311	0	PWRK1ANR	labels	text	label	81	94	Supreme Court	COURT
f4d56a8d155742568f8c59cf90a3b610	_	motorvehicles_karnataka_high_court judgement https://indiankanoon.org/doc/559311	0	WNQ5X6WD	labels	text	label	98	143	K. C. Gajapati Narayan Deo v. State of Orissa	PRECEDENT
1313b56047c34835b15c52f46880c6be	_	constitution_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/1529240	0	D8FYNE2R	labels	text	label	85	104	Election Commission	ORG
1313b56047c34835b15c52f46880c6be	_	constitution_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/1529240	0	MK9DMK4M	labels	text	label	189	208	Election Commission	ORG
1313b56047c34835b15c52f46880c6be	_	constitution_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/1529240	0	SF0DY39P	labels	text	label	221	227	8-1-94	DATE
73d8fc93240947b1ac6ab7b34c2a2190	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/249821	0	CTOB0HWD	labels	text	label	17	29	Mahendra Pal	OTHER_PERSON
73d8fc93240947b1ac6ab7b34c2a2190	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/249821	0	7OJRTWU3	labels	text	label	80	87	Kothari	GPE
a4515066bba3420681aaa8b7da437510	_	civil_districtcourts judgement https://indiankanoon.org/doc/68735420/	0	J71INF7L	labels	text	label	35	52	Order VII Rule 10	PROVISION
a4515066bba3420681aaa8b7da437510	_	civil_districtcourts judgement https://indiankanoon.org/doc/68735420/	0	6BHMP2R8	labels	text	label	53	56	CPC	STATUTE
894e7e0621504991adbb0948c34a292f	_	tax_supremecourts judgement https://indiankanoon.org/doc/194120/	0	HCLLUG6B	labels	text	label	17	24	Santhan	OTHER_PERSON
f14091035cec49f9b2fd37fa2ff2afdf	_	industrial&labour_supremecourts judgement https://indiankanoon.org/doc/1501393/	0	V6K4E2HE	labels	text	label	28	60	Debt Recovery Appellate Tribunal	COURT
f14091035cec49f9b2fd37fa2ff2afdf	_	industrial&labour_supremecourts judgement https://indiankanoon.org/doc/1501393/	0	HN6DE9XC	labels	text	label	91	113	Debt Recovery Tribunal	COURT
63f6e11098a94cd6a316619cfb08455b	_	criminal_bombay_high_court judgement https://indiankanoon.org/doc/108020097	0	OLBMCIG4	labels	text	label	136	151	Milind Bharambe	WITNESS
63f6e11098a94cd6a316619cfb08455b	_	criminal_bombay_high_court judgement https://indiankanoon.org/doc/108020097	0	56ONUCFT	labels	text	label	156	168	Dilip Sawant	WITNESS
1e521c663c3243ae93ffe11bc32a1edc	_	criminal_rajasthan_high_court judgement https://indiankanoon.org/doc/125664440	0	PF18XRLQ	labels	text	label	76	83	PS Ganj	ORG
1e521c663c3243ae93ffe11bc32a1edc	_	criminal_rajasthan_high_court judgement https://indiankanoon.org/doc/125664440	0	D3MVJ0EY	labels	text	label	85	90	Ajmer	GPE
1e521c663c3243ae93ffe11bc32a1edc	_	criminal_rajasthan_high_court judgement https://indiankanoon.org/doc/125664440	0	R6KTONJM	labels	text	label	151	158	14.4.92	DATE
1e521c663c3243ae93ffe11bc32a1edc	_	criminal_rajasthan_high_court judgement https://indiankanoon.org/doc/125664440	0	ZHGJQXY4	labels	text	label	235	241	Jhalre	GPE
7d385166ad14412a85a3aa1a3be2487a	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/1205003	0	WURYYN15	labels	text	label	23	33	Anil Kumar	OTHER_PERSON
7d385166ad14412a85a3aa1a3be2487a	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/1205003	0	K8QA73NQ	labels	text	label	69	78	Raj Kumar	OTHER_PERSON
f10777e4a86541bca9e8aa5795de8208	_	industrial&labour_districtcourts judgement https://indiankanoon.org/doc/3369296/	0	QEG4S642	labels	text	label	89	103	Shashank Punia	WITNESS
5ab0ea4878c244979573238bd1d62c2a	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/1453582	0	WFTKOXZG	labels	text	label	22	32	Apex Court	COURT
5ab0ea4878c244979573238bd1d62c2a	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/1453582	0	810S5TEG	labels	text	label	54	101	Sardul Singh v. Pritam Singh {(1999) 3 SCC 522}	PRECEDENT
b64ffe6b8aca4ef4b84477c0c0eae9d3	_	tax_delhi_high_court judgement https://indiankanoon.org/doc/164450082	0	GSAJXG6R	labels	text	label	0	16	October 27, 2010	DATE
b64ffe6b8aca4ef4b84477c0c0eae9d3	_	tax_delhi_high_court judgement https://indiankanoon.org/doc/164450082	0	RJ3WCP9Q	labels	text	label	17	26	V.B.GUPTA	JUDGE
5b3317e653c546aa8689d143f3ff56cb	_	civil_supremecourts judgement https://indiankanoon.org/doc/511868/	0	CI2NY0J4	labels	text	label	36	170	Uttar  Pradesh High Schools and 223 Intermediate Colleges  (Reserve\t Pool  Teachers)  Ordinance,\n1978 (U.P.  No. Ordinance 10 of 1978)	STATUTE
5b3317e653c546aa8689d143f3ff56cb	_	civil_supremecourts judgement https://indiankanoon.org/doc/511868/	0	QDXJHPKE	labels	text	label	180	318	Uttar Pradesh High  Schools\tand  Intermediate   Colleges  (Reserve\tPool Teachers) (Second) Ordinance, 1978 (U.P. Ordinance No. 22 of 1978)	STATUTE
5b3317e653c546aa8689d143f3ff56cb	_	civil_supremecourts judgement https://indiankanoon.org/doc/511868/	0	Y0O6GRQ3	labels	text	label	332	363	Article  14\t or  Article  16(1)	PROVISION
5b3317e653c546aa8689d143f3ff56cb	_	civil_supremecourts judgement https://indiankanoon.org/doc/511868/	0	MNM0CGG6	labels	text	label	373	385	Constitution	STATUTE
e5dc490c43424c82855b5dbb0389ee83	_	motorvehicles_bombay_high_court judgement https://indiankanoon.org/doc/158768167	0	FSHE4JCA	labels	text	label	38	49	1-  12-2005	DATE
0fc947971b79461fa00b00602e8fd171	_	criminal_rajasthan_high_court judgement https://indiankanoon.org/doc/184720585	0	PEHKJWOF	labels	text	label	3	52	Parminder Kaur Vs. State of U.P., AIR 2010 SC 840	PRECEDENT
72e0390086634c9087c6c3d0bb07c2b4	_	criminal_madras_high_court judgement https://indiankanoon.org/doc/87337916	0	MTRSUEFZ	labels	text	label	99	107	Woraiyur	GPE
8ef6420d193d451591884e13c6d339e4	_	civil_madras_high_court judgement https://indiankanoon.org/doc/4086188	0	58OJ7MLM	labels	text	label	117	140	Debts Recovery Tribunal	COURT
8ef6420d193d451591884e13c6d339e4	_	civil_madras_high_court judgement https://indiankanoon.org/doc/4086188	0	7CQ64TCP	labels	text	label	144	162	I.A.No.831 of 2008	CASE_NUMBER
8ef6420d193d451591884e13c6d339e4	_	civil_madras_high_court judgement https://indiankanoon.org/doc/4086188	0	U2MBWI5J	labels	text	label	166	184	O.A.No.100 of 2008	CASE_NUMBER
973f3457038a4226b1c6a14fdb210fbf	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/77145223/	0	EUK8WGNZ	labels	text	label	8	27	High Court of Delhi	COURT
973f3457038a4226b1c6a14fdb210fbf	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/77145223/	0	QOKQXMJ1	labels	text	label	45	122	National Insurance Company Limited V/s Pushpa Rana'' reported as 2009 ACJ 287	PRECEDENT
209e261d30af44c985fdc8491e1dff4f	_	tax_patna_high_court judgement https://indiankanoon.org/doc/800247	0	61K9EVEL	labels	text	label	170	183	British India	GPE
aae6838842ff4a1ea44b47f1fc0e48dc	_	criminal_supremecourts judgement https://indiankanoon.org/doc/321104/	0	QZ5SSE6D	labels	text	label	0	8	Som Nath	OTHER_PERSON
aae6838842ff4a1ea44b47f1fc0e48dc	_	criminal_supremecourts judgement https://indiankanoon.org/doc/321104/	0	70TK8PSN	labels	text	label	10	23	F. D. Damania	OTHER_PERSON
aae6838842ff4a1ea44b47f1fc0e48dc	_	criminal_supremecourts judgement https://indiankanoon.org/doc/321104/	0	47M98MZG	labels	text	label	28	42	B. R. Agarwala	OTHER_PERSON
49c5a9fef82a419ab33c1ffa7034f690	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/191510	0	2C2OTPW8	labels	text	label	57	86	State v. Captain Jagjit Singh	PRECEDENT
49c5a9fef82a419ab33c1ffa7034f690	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/191510	0	JP28R9MG	labels	text	label	127	138	Section 498	PROVISION
49c5a9fef82a419ab33c1ffa7034f690	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/191510	0	DJ41B37K	labels	text	label	172	183	Section 439	PROVISION
213adef1eba14a7bb16d28c55e53ee89	_	criminal_bombay_high_court judgement https://indiankanoon.org/doc/27881579	0	YGSBK2WX	labels	text	label	9	59	Queen-Empress vs. Gobardhan [ILR (1887) 9 All 528]	PRECEDENT
fc22a1392c544241b860d4d708795152	_	tax_rajasthan_high_court judgement https://indiankanoon.org/doc/944834	0	U7OFDZ3R	labels	text	label	243	257	Section 2 (ii)	PROVISION
